#{"t_start": 1739493390.662001, "env_id": "supertuxkart/full-v0"}
r,l,t
-71.610303,1500,2866.221326
-62.604688,1500,2874.788672
-103.829716,1500,2883.982889
-68.494318,1500,2898.854088
-93.231611,1500,2907.775151
-105.084059,1500,2922.356882
-98.170102,1500,2936.198993
-111.185922,1500,2941.329546
-99.353784,1500,2946.555093
-82.811423,1500,2951.801631
-67.820862,1500,2967.946699
-8.235657,1500,2980.944778
-59.299049,1500,2989.383804
-116.86504,1500,3003.414016
-65.120673,1500,3021.03851
-135.707953,1500,3027.299381
-103.740692,1500,3032.367426
-16.077917,1202,3036.493306
-120.975723,1500,3047.555412
-61.327063,1500,3056.686044
-107.105473,1500,3070.15948
-74.489505,1500,3084.864893
-47.440454,1500,3091.408728
-89.497681,1500,3099.994973
-112.143771,1500,3173.051944
-145.648628,1500,3181.03445
-140.044342,1500,3189.440035
-118.667032,1500,3204.203246
-104.333884,1500,3215.171526
-84.173901,1500,3229.230876
-56.512137,1500,3238.136312
-136.198544,1500,3244.238888
-43.15354,1500,3249.982216
-103.45585,1500,3255.28737
-98.299049,1500,3263.396809
-110.862003,1500,3337.010978
-136.302187,1500,3343.352072
-118.847845,1500,3349.025558
-146.049169,1500,3360.992567
-72.516223,1500,3379.088404
61.625928,1490,3396.870136
-147.008613,1500,3405.387041
-98.250293,1500,3410.373911
-136.236014,1500,3416.67355
-57.740765,1500,3431.258123
-25.887445,1500,3440.621101
3.485742,1500,3454.095943
-81.62538,1500,3462.935798
56.35979,1225,3474.897288
-137.929848,1500,3488.879931
-122.907667,1500,3493.984473
-57.135248,1500,3499.699663
-97.476447,1500,3505.347696
-42.346301,1500,3522.833258
-93.543594,1500,3536.851961
-64.52558,1500,3554.692333
-89.240625,1500,3560.724778
66.410217,866,3568.895717
-108.818535,1500,3573.951243
-114.201785,1500,3582.754842
