#{"t_start": 1739546269.522558, "env_id": "supertuxkart/full-v0"}
r,l,t
-81.325574,1500,309.161234
-95.22774,1500,311.165668
-68.006665,1500,313.943615
-116.469824,1500,315.987423
-63.030087,1500,318.739557
-40.598328,1500,321.141199
-91.086665,1500,324.249102
-43.185608,1500,326.674779
-124.94692,1500,329.232527
-145.423564,1500,331.541997
-112.054585,1500,333.763005
-65.768237,1500,336.004816
-107.796082,1500,338.540523
-90.363134,1500,340.983876
-110.964087,1500,343.278037
-108.216217,1500,345.696098
-120.707581,1500,348.096026
-114.664328,1500,351.266072
-101.166162,1500,354.165627
-90.034628,1500,356.177171
-104.420825,1500,358.552099
-83.661691,1500,360.832692
-96.309854,1500,363.023591
-57.71994,1500,365.900084
-99.225525,1500,368.651974
-124.323902,1500,373.964573
-116.851199,1500,377.124076
17.523889,1500,379.739288
-53.067752,1500,382.819013
-45.085217,1500,385.730096
-106.661023,1500,388.602258
-103.740692,1500,390.69751
-107.546271,1500,393.463834
-34.456989,1500,396.235724
-72.25235,1500,398.834249
25.748987,1500,402.678101
-123.645592,1500,406.301022
-61.77218,1500,410.518382
-140.306915,1500,412.782276
72.433875,1057,415.050186
-132.882693,1500,417.212006
-70.842221,1500,420.212643
-134.60078,1500,422.245534
-101.398727,1500,424.852693
-136.401468,1500,427.043289
-142.006241,1500,429.321121
-63.744153,1500,431.965524
-62.183911,1500,433.812652
-87.641614,1500,435.81486
-104.992566,1500,438.237938
-116.194317,1500,444.111498
-107.376331,1500,446.928646
-107.422165,1500,452.4528
-38.717554,1500,455.270424
-65.973853,1500,457.60472
-101.238608,1500,459.86792
-78.166162,1500,463.051687
-118.750424,1500,465.55417
-59.534372,1500,470.783378
-97.692804,1500,473.414502
-10.043237,1500,476.584025
-116.417059,1500,479.809488
-106.223863,1500,482.138835
-79.555652,1500,484.517245
-147.269604,1500,487.855295
-75.997238,1500,490.481619
-139.57911,1500,493.764286
-70.479886,1500,496.661103
-106.103185,1500,499.03084
-89.77851,1500,501.331483
-135.321692,1500,503.392144
-93.254504,1500,506.672546
-93.794501,1500,509.266751
-81.740692,1500,511.320425
-85.408353,1500,513.769935
-102.194971,1500,515.935693
-103.0,1500,518.092162
-140.300002,1500,520.130307
-68.464175,1500,523.006433
-100.14712,1500,525.44321
-115.053998,1500,527.513526
-88.430685,1500,529.589678
-145.160118,1500,531.912133
-135.138928,1500,533.896068
-120.759551,1500,535.918006
-111.177267,1500,539.079772
-95.451605,1500,541.592702
-78.43766,1500,544.861606
-144.37908,1500,548.198615
-126.242723,1500,550.74242
-25.052789,1500,553.223682
-119.25235,1500,555.461688
-76.695831,1500,557.578521
-117.807693,1500,560.045358
-32.856195,1500,562.655267
-142.797086,1500,564.963888
-111.334982,1500,567.068121
-128.665564,1500,570.258615
-120.563525,1500,572.260338
-132.094431,1500,575.456818
-120.67605,1500,577.748448
-100.009246,1500,580.553962
-81.167664,1500,582.800179
-47.822925,1500,584.62331
-52.230591,1500,588.15819
-118.243991,1500,590.500239
-104.201599,1500,592.995111
-31.933179,1500,596.096718
-122.915396,1500,598.180089
-70.40023,1500,600.445405
-111.75993,1500,603.466669
-111.657091,1500,605.747139
-81.97634,1500,608.803418
-65.271497,1500,611.346791
-91.330872,1500,613.719492
-140.941354,1500,616.808707
-124.737987,1500,619.931604
-92.885565,1500,622.48329
-108.801453,1500,624.557301
-87.024141,1500,627.078203
-114.655978,1500,630.178437
-106.660205,1500,632.367654
-68.475772,1500,635.025917
-83.091858,1500,637.201167
-125.205264,1500,640.210473
-107.094907,1500,642.953139
-92.35133,1500,646.179839
-103.0,1500,651.535454
-101.745624,1500,653.849391
-49.88631,1500,656.833764
-17.402106,1500,659.405073
-106.223221,1500,662.256725
-88.327863,1500,664.240126
-36.223364,1500,667.21426
-87.401457,1500,669.474027
-41.648254,1500,671.440571
-91.489984,1500,673.904386
-49.246045,1500,675.705808
-116.781241,1500,678.689568
-123.491834,1500,681.245163
-48.395801,1500,683.444727
-43.891095,1500,686.327659
-136.389,1500,688.374607
-114.771051,1500,690.639792
-94.458695,1500,692.991985
-144.894048,1500,695.156483
-94.355746,1500,697.76852
-138.645113,1500,701.095913
-129.274022,1500,703.448392
-123.150613,1500,706.271336
-115.99216,1500,708.469944
-34.913678,1500,711.083723
-72.468076,1500,716.436884
-65.650354,1500,719.017079
-56.81319,1500,720.994423
-79.906799,1500,723.379725
-6.714398,1500,725.848329
-111.16162,1500,728.292298
-120.922026,1500,730.726567
-80.259918,1500,733.010788
17.427344,1500,735.519642
-142.395088,1500,738.031429
-128.819672,1500,740.469085
-87.513434,1500,742.663999
-94.28136,1500,745.4072
-104.992566,1500,747.799285
-70.460522,1500,750.329754
-116.1703,1500,752.565872
-5.909003,1500,755.655063
-96.260153,1500,758.135261
-99.353641,1500,760.849229
-1.595203,1500,763.26013
-71.885901,1500,768.658373
-118.236905,1500,771.04218
-108.771242,1500,772.93605
-69.011401,1500,775.628688
-105.0,1500,778.000611
-108.814735,1500,780.235878
-41.560315,1500,782.694636
-134.738062,1500,784.96436
-146.982707,1500,787.689125
-64.64715,1500,790.948351
-118.327925,1500,793.317326
-144.842492,1500,795.964814
-94.163937,1500,801.313505
-79.973813,1500,803.560935
7.293692,1500,805.939576
-103.137631,1500,809.223682
-101.886788,1500,811.700222
-75.302405,1500,814.155992
-84.544656,1500,816.964449
-80.483888,1500,822.295971
-115.086665,1500,825.595817
-126.0,1500,827.600519
-126.919868,1500,830.153385
57.11698,1042,832.034128
-82.222864,1500,834.70984
-82.532217,1500,836.668257
-113.961334,1500,840.000228
-60.978357,1500,842.009795
-68.464172,1500,844.758247
-6.634079,1500,847.823927
-103.250232,1500,849.923313
-88.648254,1500,851.780996
-116.618756,1500,854.483174
-93.959399,1500,857.028951
-92.436114,1500,860.335946
-15.487952,1500,863.272367
-46.614813,1500,866.77794
-118.676224,1500,870.303659
-68.608752,1500,872.937364
-46.104755,1500,875.99502
-78.099432,1500,878.378922
-53.145969,1500,880.877516
-78.336612,1500,883.399336
-37.983337,1500,885.777223
-81.740692,1500,887.823429
-66.721222,1500,890.579514
-137.755547,1500,893.474085
-96.371472,1500,896.246689
-84.173901,1500,898.74242
-128.629892,1500,900.973814
-93.137611,1500,904.145981
-78.57774,1500,906.49393
-114.166299,1500,908.781886
-95.395088,1500,911.33578
-65.94458,1500,913.798478
-77.136893,1500,916.379174
-29.431158,1500,919.534601
-44.117712,1500,921.363402
-139.351945,1500,924.661766
-80.943941,1500,927.709994
-120.842492,1500,930.358826
0.832574,1500,932.766418
-51.49577,1500,937.098151
-148.730758,1500,939.634682
-61.780878,1500,942.453117
-68.494247,1500,945.311028
-78.70415,1500,950.802408
35.904224,1229,953.075665
-55.992566,1500,955.455029
-150.0,1500,957.682382
-122.877469,1500,959.821315
-132.798517,1500,962.067101
-63.728415,1500,964.642654
1.411047,1299,966.886197
-100.577287,1500,969.153208
-118.520547,1500,971.924959
-149.138011,1500,974.380737
-58.085956,1500,976.465745
-119.61301,1500,978.874183
-8.155896,1302,980.667471
-111.183025,1500,983.633396
43.777621,1500,986.521775
-109.909515,1500,988.507636
-93.392987,1500,991.148864
-84.478812,1500,994.295506
-97.41059,1500,997.075091
-62.879462,1500,999.526543
-94.856715,1500,1002.056652
-66.389203,1500,1004.707334
-74.572961,1500,1007.135772
-16.794525,1500,1009.599053
-115.378763,1500,1012.966327
-81.175101,1500,1016.007553
-121.211617,1500,1018.450338
-125.659796,1500,1020.4335
-80.080206,1500,1023.306991
-123.569766,1500,1026.351897
-92.908809,1500,1028.428895
-62.809357,1500,1030.76655
-83.474039,1500,1033.190477
-81.185039,1500,1035.60733
-102.312813,1500,1038.035379
-50.802466,1500,1040.320115
-103.152882,1500,1043.273499
-49.78187,1500,1046.337881
-64.433966,1500,1048.938531
-91.560771,1500,1051.442958
-70.483832,1500,1054.270095
-39.009937,1500,1059.656094
20.8,1280,1061.658966
-118.40023,1500,1064.008101
-69.76817,1500,1066.326662
-82.421771,1500,1068.675123
-84.459674,1500,1070.650547
-125.8685,1500,1072.963025
-80.034418,1500,1078.264965
-11.931427,1500,1080.926292
-93.368735,1500,1083.767486
-111.789211,1500,1089.019973
-105.268591,1500,1091.295872
-15.914746,1500,1093.896404
-11.466302,1500,1096.472305
-150.0,1500,1098.727102
-97.606708,1500,1100.548536
-94.658844,1500,1103.734973
-117.040329,1500,1105.935846
-83.588094,1500,1108.466628
-85.588557,1500,1111.147108
-54.070343,1500,1113.518125
-150.0,1500,1115.864774
-61.912183,1500,1119.275655
-76.473071,1500,1121.962212
-103.246188,1500,1124.122366
-43.621399,1500,1126.883655
-101.313922,1500,1129.084512
-64.656995,1500,1131.043333
-39.578766,1500,1133.560562
-88.654663,1500,1136.028812
-110.800812,1500,1139.229965
-114.051874,1500,1141.590727
24.664062,974,1143.066088
-26.872198,1500,1145.370898
-90.891095,1500,1148.448215
-89.216095,1500,1150.861949
-76.287039,1500,1154.325512
-137.775604,1500,1156.515191
-110.92908,1500,1158.835478
-125.583315,1500,1161.640324
-40.0,1500,1164.80682
-121.771886,1500,1167.271325
-117.274623,1500,1169.519577
-102.462029,1500,1172.3702
-92.832489,1500,1175.321801
-119.137755,1500,1180.8416
-98.351688,1500,1184.2116
-45.602625,1500,1186.85146
-74.109259,1500,1188.891406
-90.138928,1500,1190.899162
-37.520453,1500,1193.493513
-91.775594,1500,1196.839235
-136.140637,1500,1201.885179
-79.014047,1500,1204.213933
44.659644,1242,1206.280198
-147.57956,1500,1209.379496
-104.4679,1500,1211.6696
-74.649579,1500,1214.12514
-92.579091,1500,1217.424277
-62.161423,1500,1220.386221
-101.0,1500,1223.071366
-106.331317,1500,1226.151152
-140.210033,1500,1231.555896
-120.533475,1500,1234.752934
-112.030113,1500,1238.087851
-84.697052,1500,1241.078376
-87.40023,1500,1243.181505
-66.558167,1500,1245.598028
-42.263196,1500,1248.507878
-120.199194,1500,1250.989065
-95.902704,1500,1253.409109
-92.708825,1500,1255.630558
-49.476111,1500,1258.242657
-58.385999,1500,1260.847189
-49.116949,1500,1263.56401
-102.496293,1500,1265.981136
-47.087012,1500,1268.505417
-111.170872,1500,1271.273475
-9.548572,1500,1274.136086
52.079626,1084,1276.05424
-88.18605,1500,1278.495609
-120.842492,1500,1281.071565
-55.056775,1500,1283.611291
-91.76187,1500,1286.921995
-59.159152,1500,1289.86606
-93.294744,1500,1292.061625
-145.556549,1500,1294.285756
-35.694302,1500,1296.46181
-36.55612,1500,1298.761287
-135.138928,1500,1300.759822
-17.89704,1500,1303.354677
-139.370914,1500,1306.559798
38.965051,1328,1308.791437
-106.147757,1500,1311.653079
-98.375647,1500,1314.560645
-114.268449,1500,1317.84049
-48.828928,1500,1320.182886
-116.090121,1500,1323.092028
-134.311159,1500,1325.126399
-94.942651,1500,1327.509441
-115.071615,1500,1332.881879
-61.174634,1500,1335.943189
-56.833466,1500,1338.182816
-26.528235,1500,1340.844152
-88.594601,1500,1346.201086
-88.68269,1500,1348.607766
64.043054,1218,1350.711844
-130.664264,1500,1352.890343
-55.754004,1500,1355.394092
-96.637201,1500,1357.653532
-41.005084,1500,1360.243676
-112.138928,1500,1362.242359
103.266968,857,1364.089644
-121.966906,1500,1366.607277
-91.464142,1500,1369.479585
0.529382,1482,1371.950268
27.995679,1500,1374.418725
-79.783224,1500,1376.827347
-9.603577,1317,1378.724083
-94.218538,1500,1381.8621
-101.194437,1500,1384.286129
-135.336349,1500,1386.48831
-141.109023,1500,1388.77559
6.57063,915,1390.0141
-108.897849,1500,1395.46706
-0.3513,1500,1397.97602
-79.655249,1500,1400.761953
-87.013245,1500,1403.073236
-66.748462,1500,1405.640485
-62.927295,1500,1408.237811
-121.648628,1500,1410.6403
-92.70733,1500,1413.788731
78.796411,1310,1416.021235
-63.68985,1500,1418.60738
-26.846759,1500,1421.212896
19.731104,1500,1423.606352
-126.295369,1500,1425.66999
29.735205,1500,1428.24996
-3.915076,1226,1430.45498
-122.654812,1500,1432.875441
-119.726791,1500,1435.369977
-106.659949,1500,1437.578497
-121.951954,1500,1440.087679
-9.770538,909,1441.231378
0.604919,1500,1444.45679
-47.424115,1500,1449.907942
-101.655579,1500,1452.1867
68.230237,1055,1453.788519
101.940759,1091,1456.189063
-63.593533,1500,1461.603639
-106.661613,1500,1463.815761
-88.681197,1500,1466.31288
38.418188,1054,1467.947368
-53.85274,1500,1470.495509
-40.379633,1500,1472.5014
-145.956307,1500,1474.838432
-84.44209,1500,1477.363101
-139.708825,1500,1479.569039
-91.464325,1500,1482.30127
-121.131537,1500,1485.132611
-118.002695,1500,1488.258155
-69.775244,1500,1490.592039
-89.221762,1500,1493.738626
-88.504675,1500,1496.652871
-64.107361,1500,1499.262585
-61.664301,1500,1501.82119
-83.678641,1500,1503.869187
-48.156934,1500,1506.145553
-137.618608,1500,1508.213113
-12.184174,1500,1510.20646
-35.131146,1500,1512.744789
-33.905591,1500,1516.77765
-99.613702,1500,1519.049282
-112.301884,1500,1522.170254
-135.752893,1500,1524.451252
-52.939365,1500,1527.442029
-147.016954,1500,1530.248737
-135.569684,1500,1532.254526
-111.336612,1500,1534.621362
107.217017,1035,1536.923775
-85.161414,1500,1540.20569
-115.436114,1500,1543.532843
51.731067,1100,1546.028912
56.63244,695,1546.90518
-47.064038,1500,1549.623773
-112.246701,1500,1552.807154
-83.956628,1500,1555.888315
-75.143372,1500,1558.392677
-10.4104,1468,1561.197644
-150.0,1500,1564.126037
-76.355222,1500,1566.565207
-88.410431,1500,1568.976262
-101.088016,1500,1571.607908
-139.01506,1500,1574.810718
29.955652,1500,1580.35837
-145.648628,1500,1582.891153
-43.643481,1500,1585.273369
-111.789211,1500,1590.901941
-83.354636,1500,1593.712814
-83.661801,1500,1595.970358
-100.22413,1500,1597.848317
-124.006388,1500,1601.45436
11.073192,1500,1603.923698
-79.992566,1500,1606.343236
-97.244629,1500,1608.624465
-68.694772,1500,1611.996147
-143.808684,1500,1614.375041
-2.918121,1500,1616.935377
-87.777502,1500,1620.309957
-111.326025,1500,1622.578386
-70.640627,1500,1625.882259
47.322437,1115,1627.871977
-67.932745,1500,1630.379035
-74.11481,1500,1633.272786
-27.076813,1500,1636.725979
-13.905945,1500,1638.990776
-79.992566,1500,1641.376196
-37.602344,1500,1644.022754
-100.908809,1500,1646.134183
-78.512109,1500,1649.195427
-118.434598,1500,1651.587887
-150.0,1500,1654.640345
-82.544421,1500,1660.780368
-26.923126,1500,1663.419981
11.707153,1500,1665.807526
-39.066101,1500,1668.318675
-3.660144,1500,1670.911432
-126.228174,1500,1673.167088
55.827441,1223,1675.746869
-74.294727,1500,1677.879173
-121.681436,1500,1680.420532
42.443579,1201,1683.105154
-93.08938,1500,1685.808151
-41.648254,1500,1687.780315
-27.166364,1500,1690.75371
17.384045,807,1691.863551
-111.366623,1500,1694.130459
-115.383263,1500,1697.415118
-92.499011,1500,1699.763652
100.082581,884,1701.836341
-85.229041,1500,1704.99516
-15.415176,1500,1707.160407
17.630249,1441,1710.176781
20.258344,1018,1711.688858
-90.019167,1500,1714.135081
-110.415176,1500,1716.352238
-79.245305,1500,1719.380875
34.221472,1022,1721.053325
-74.243213,1500,1723.170606
-27.0573,1500,1726.685911
31.265454,1291,1728.673059
-81.797299,1500,1731.680357
-91.195995,1500,1734.967769
-22.383569,1500,1737.496828
-63.777502,1500,1740.842102
-13.740363,1500,1743.608628
-93.830109,1500,1746.124793
-64.237646,1500,1748.751036
-58.568585,1500,1751.310663
31.032776,878,1752.830407
-77.946524,1500,1754.776087
-29.950409,1500,1756.73477
-93.570123,1500,1759.246035
-135.640508,1500,1761.883037
-57.423438,1500,1764.049016
-20.494031,1500,1766.550803
-118.847845,1500,1769.166313
-109.213087,1500,1772.115469
-9.174579,1500,1774.981611
-135.449426,1500,1777.156238
-76.284326,1500,1779.127666
18.05381,1500,1781.225011
-3.183405,1500,1784.03977
-85.165555,1500,1787.127278
-3.650146,1500,1789.765089
-103.0,1500,1791.732067
131.628748,791,1793.626476
-112.368272,1500,1796.644091
-53.538263,1500,1799.223979
-78.649414,1500,1801.623285
-39.568353,1500,1804.252398
-121.080353,1500,1807.130903
